B1,6,80777,117,128
B2,6,69849,116,110
B3,10,62200,111,125
B4,5,60498,115,115
B5,8,83902,128,110
B6,7,87917,120,115
B7,7,68649,111,111
B8,9,85871,114,128
B9,9,67601,112,125
B10,4,70146,128,112
B11,5,86241,128,117
B12,10,68404,116,121
B13,10,83871,116,126
B14,9,75371,118,110
B15,10,89652,114,111
B16,7,79966,111,119
B17,10,74679,122,116
B18,8,76795,122,129
B19,6,74054,121,110
B20,9,86425,125,127
B21,4,70789,114,116
B22,6,88302,125,117
B23,10,63287,117,113
B24,4,77986,115,112
B25,7,83593,116,117
B26,6,71155,128,122
B27,10,61117,114,110
B28,4,62567,119,121
B29,8,74607,124,127
B30,10,74232,110,129
B31,6,82295,117,124
B32,7,61572,112,116
B33,5,68498,122,118
B34,4,74773,125,126
B35,5,86377,121,116
B36,9,82104,116,110
B37,10,89515,111,122
B38,4,72155,113,118
B39,10,85736,129,113
B40,5,61946,114,121
B41,9,67847,116,117
B42,9,76140,119,110
B43,5,65882,124,124
B44,10,74114,121,126
B45,8,85267,119,129
B46,7,70165,125,126
B47,10,89776,118,126
B48,7,64902,114,112
B49,8,80903,128,126
B50,10,87357,125,110
B51,4,80236,116,115
B52,5,69747,113,129
B53,6,82237,120,119
B54,7,82459,112,125
B55,4,81390,111,119
B56,10,76506,115,116
B57,10,72686,111,121
B58,4,73772,125,126
B59,5,84580,126,127
B60,5,66139,114,112
B61,5,83026,111,119
B62,7,71065,111,115
B63,6,88568,119,111
B64,6,64903,111,113
B65,7,71006,122,117
B66,4,60872,124,110
B67,8,81319,119,111
B68,6,88511,117,114
B69,10,72108,115,125
B70,7,80186,113,116
B71,7,61802,128,116
B72,4,66375,120,127
B73,6,88277,125,111
B74,10,73463,123,113
B75,4,77424,120,125
B76,10,61673,116,112
B77,9,83163,119,113
B78,4,73746,112,121
B79,7,84190,123,126
B80,4,71975,128,114
B81,5,69509,124,124
B82,5,66009,116,127
B83,4,66569,111,122
B84,5,70029,112,118
B85,9,85373,114,116
B86,10,66560,112,111
B87,4,61666,126,129
B88,7,64038,121,122
B89,10,62371,123,128
B90,9,68828,113,110
B91,7,86537,119,126
B92,6,63822,124,116
B93,8,61420,116,127
B94,7,63352,125,126
B95,5,86903,113,116
B96,8,76899,111,115
B97,9,80939,128,127
B98,6,89034,125,120
B99,7,66901,129,116
B100,5,82360,115,124
