G0,4,8,86978,28053,112,112
G1,7,10,33203,23541,116,114
G2,7,5,42728,50829,125,126
G3,5,8,70484,51161,121,126
G4,5,6,29984,65513,113,116
G5,9,6,69619,56521,111,117
G6,6,4,47523,48856,113,118
G7,6,8,88855,73069,124,127
G8,8,10,39090,87489,128,128
G9,10,9,47907,84654,110,117
G10,8,10,84875,80626,128,123
G11,5,8,86675,82019,120,118
G12,9,6,27344,78830,122,127
G13,5,9,27416,67510,116,128
G14,9,7,89891,76476,125,115
G15,4,5,40647,84301,115,119
G16,10,6,58152,55480,113,110
G17,6,7,54255,24001,123,115
G18,9,8,76146,32642,118,115
G19,7,8,88179,40810,126,125
G20,10,8,42749,20893,115,112
G21,5,10,88644,79496,118,125
G22,10,10,74227,62957,118,111
G23,5,8,28981,84237,110,121
G24,10,6,87947,65383,125,111
G25,5,5,42661,54923,116,126
G26,7,8,43511,73903,110,129
G27,9,9,81646,20688,122,113
G28,10,8,67469,62828,123,121
G29,10,6,43426,84463,110,115
G30,6,4,82627,40535,117,127
G31,8,4,82572,65129,111,117
G32,7,5,60309,66198,117,113
G33,4,6,65391,27993,121,115
G34,6,4,65921,28136,126,119
G35,6,10,74928,41782,120,119
G36,5,9,32383,33953,115,119
G37,7,7,20532,88922,114,112
G38,10,10,31385,59441,125,116
G39,10,8,29539,21410,113,127
G40,9,7,85431,37680,127,112
G41,6,6,79776,78705,121,115
G42,6,4,47350,37031,129,126
G43,4,8,71163,64746,129,129
G44,4,5,42192,40813,122,113
G45,9,6,36589,32949,127,127
G46,7,10,33542,38369,116,121
G47,6,10,51758,55880,119,116
G48,9,5,68262,48700,113,127
G49,6,4,64348,45003,128,121
G50,8,9,51744,27442,114,112
G51,10,8,81368,69919,122,118
G52,7,7,53045,72602,129,112
G53,9,5,57444,29829,120,115
G54,10,6,44039,78061,128,110
G55,8,4,22501,70693,122,115
G56,5,10,62093,21692,118,113
G57,10,9,24270,74468,117,123
G58,5,10,87700,79238,127,115
G59,8,9,31499,24553,112,112
G60,8,5,23565,77008,117,116
G61,5,10,28366,33282,121,124
G62,9,4,44825,83350,122,118
G63,7,10,45471,80455,110,127
G64,5,4,25421,78261,118,116
G65,7,6,39982,54780,118,126
G66,8,7,75231,71444,118,124
G67,8,7,54350,30093,126,119
G68,9,6,33291,71818,118,118
G69,7,7,44445,68278,118,124
G70,10,10,53971,25948,111,121
G71,10,8,21295,78810,117,118
G72,6,8,30757,84150,111,125
G73,6,8,33795,29991,126,114
G74,9,9,77958,44639,116,116
G75,9,4,50985,38354,121,119
G76,8,4,87687,22798,112,113
G77,6,4,46874,44704,120,127
G78,6,8,39738,22883,110,110
G79,6,5,51504,39814,128,121
G80,4,8,64304,84621,119,111
G81,10,7,66550,28675,120,122
G82,6,5,73028,75638,120,123
G83,4,6,83417,35938,127,127
G84,6,7,67678,49508,114,118
G85,10,8,78709,49050,121,126
G86,8,7,25687,89031,113,113
G87,6,5,33334,30845,114,113
G88,7,5,31785,85320,111,129
G89,8,7,35960,67769,129,127
G90,4,7,72249,55626,128,122
G91,10,5,20422,67287,125,127
G92,10,6,51531,75952,111,129
G93,10,6,44284,65672,121,118
G94,10,5,38601,58762,125,112
G95,9,6,63210,79677,127,123
G96,6,5,56888,24391,124,112
G97,9,9,24142,89034,113,124
G98,5,6,46906,63269,118,125
G99,5,6,22657,55662,123,124
