B1,10,86942,123,123
B2,4,78332,112,119
B3,9,72923,129,114
B4,8,69095,110,127
B5,5,77951,114,118
B6,5,78085,113,114
B7,7,75067,118,114
B8,4,65533,123,122
B9,7,72057,129,115
B10,4,82171,129,115
B11,8,60354,127,129
B12,10,83133,112,123
B13,4,64231,110,117
B14,6,84867,123,111
B15,6,84499,123,124
B16,7,85638,127,111
B17,7,77220,112,124
B18,8,82152,123,125
B19,8,61007,127,116
B20,7,89298,118,113
B21,6,88945,128,128
B22,6,87029,114,124
B23,8,87405,111,120
B24,7,67524,112,125
B25,7,73898,120,124
B26,9,77597,122,124
B27,7,85571,127,110
B28,7,62957,122,116
B29,4,87629,116,118
B30,4,61525,114,127
B31,7,86313,127,114
B32,9,61936,129,114
B33,9,61803,128,110
B34,8,61142,120,116
B35,6,87889,123,123
B36,8,69573,122,117
B37,10,82881,126,123
B38,8,76930,128,118
B39,9,69607,118,111
B40,4,82866,116,125
B41,4,84371,128,125
B42,4,81912,118,119
B43,6,82575,117,112
B44,6,62757,126,120
B45,10,63433,125,126
B46,6,74669,119,116
B47,5,60301,113,116
B48,9,63225,112,115
B49,6,69394,124,116
B50,5,81802,116,111
B51,9,82321,112,121
B52,9,72927,123,119
B53,6,66630,112,120
B54,6,88342,118,110
B55,7,82988,123,112
B56,4,61019,123,123
B57,7,63913,118,124
B58,9,89180,116,126
B59,8,89702,129,123
B60,4,61397,114,119
B61,10,63469,116,118
B62,9,74008,124,111
B63,10,70532,120,116
B64,9,77623,125,111
B65,4,62421,112,119
B66,6,62580,111,114
B67,6,83168,121,122
B68,7,68322,121,113
B69,5,71986,114,120
B70,6,85979,118,118
B71,10,67521,119,117
B72,4,85997,113,113
B73,4,84272,120,114
B74,6,68230,116,117
B75,9,81770,122,112
B76,8,60303,120,110
B77,8,89992,110,123
B78,5,71595,120,123
B79,7,79451,117,129
B80,8,64946,120,125
B81,6,88291,129,118
B82,7,84873,127,123
B83,9,76753,115,121
B84,9,78384,123,127
B85,7,84631,115,117
B86,7,89274,118,124
B87,10,79668,118,120
B88,9,66718,117,124
B89,4,75444,114,123
B90,4,81768,112,114
B91,10,66617,116,119
B92,10,78725,114,124
B93,10,77608,117,113
B94,4,81278,124,123
B95,4,64894,119,126
B96,6,81555,129,125
B97,7,67009,129,126
B98,9,81203,114,129
B99,7,82435,121,124
B100,5,62056,113,114
