B1,8,66895,125,124
B2,6,63548,126,112
B3,7,86625,121,111
B4,9,72600,123,114
B5,9,68141,119,125
B6,9,63939,110,115
B7,6,85364,123,118
B8,4,84435,125,126
B9,7,63957,116,118
B10,7,64608,122,110
B11,5,70439,127,125
B12,6,89841,121,129
B13,4,76974,115,125
B14,9,72353,121,125
B15,9,84839,128,127
B16,5,71129,128,128
B17,10,89675,129,121
B18,7,63390,128,126
B19,8,79263,115,128
B20,4,85125,117,119
B21,10,77534,129,110
B22,6,66362,113,117
B23,9,73590,123,112
B24,9,66140,114,123
B25,4,69206,123,117
B26,7,65830,126,116
B27,5,68710,126,116
B28,7,69804,120,112
B29,8,84596,118,114
B30,5,71947,121,125
B31,10,75568,122,120
B32,7,68227,111,128
B33,9,72683,127,128
B34,4,64154,126,110
B35,4,80618,128,124
B36,4,85910,129,126
B37,8,73077,114,123
B38,9,85801,115,117
B39,8,71161,113,112
B40,6,87344,120,116
B41,9,67547,119,114
B42,8,82044,116,111
B43,4,69325,117,119
B44,9,61716,112,124
B45,9,62272,113,121
B46,10,85720,128,126
B47,7,84207,122,124
B48,9,72397,126,126
B49,8,60201,119,121
B50,5,87831,120,124
B51,8,63868,114,125
B52,5,81378,125,125
B53,8,81610,114,128
B54,7,86429,126,122
B55,10,84754,118,114
B56,5,61938,112,125
B57,4,77974,125,116
B58,9,88487,128,120
B59,4,81657,111,123
B60,4,60924,122,118
B61,5,79082,110,121
B62,9,83718,129,112
B63,9,84375,123,120
B64,7,86112,111,117
B65,6,83751,117,117
B66,5,76237,115,115
B67,10,76857,121,119
B68,6,74527,112,126
B69,9,66266,126,118
B70,10,69552,120,125
B71,4,67819,113,125
B72,10,79759,115,124
B73,4,62606,123,114
B74,9,88598,111,127
B75,6,88561,112,126
B76,6,60398,117,110
B77,4,72674,110,126
B78,9,76711,117,120
B79,5,76687,115,125
B80,6,76516,123,121
B81,8,76471,128,129
B82,4,60187,110,127
B83,7,87306,118,122
B84,4,79840,127,110
B85,6,85669,110,121
B86,5,86454,128,123
B87,5,64068,127,118
B88,10,64074,120,128
B89,5,86313,110,112
B90,4,83456,127,122
B91,5,67971,115,122
B92,5,69560,115,127
B93,5,83150,126,126
B94,7,87958,120,114
B95,9,62080,115,122
B96,7,89602,128,115
B97,8,63183,113,111
B98,6,64244,123,114
B99,6,73098,124,111
B100,5,61985,124,116
